date,content,id,url,lang
2022-02-27 17:14:53+00:00,"Setuju 
Tapi orang orang lama(makcik pakcik) ni jarang baca Twitter.mereka ada FB je.
Demer lebih termakan hasutan Dacing Karat dekat FB.percaya apa propaganda dacing.jadi senang kerja cytro buat keje. 🤣 https://t.co/ZLpc6Z2Fn2",1497983587127537666,https://twitter.com/MRLofficials/status/1497983587127537666,in
2022-02-27 14:40:58+00:00,"Chance 8”

KDFC 0-0 @MUTFC_Senior 

Killester started strongly and forced a good reaction save from Demer

#LSLLiveScore @LSLLeague @MUAFC_",1497944856076898308,https://twitter.com/MUTFC_Senior/status/1497944856076898308,en
2022-02-27 14:18:48+00:00,"@akemMHT Btw esok aku pn WFH okayy. Cuma nya kids x g school, kena jaga demer smbil wat kerja. Struggle ckt hahaha",1497939275815403524,https://twitter.com/nuraizat_/status/1497939275815403524,in
2022-02-27 13:46:47+00:00,je suis trop une demer,1497931220113633284,https://twitter.com/arobase12abd/status/1497931220113633284,fr
2022-02-27 12:53:59+00:00,"Traduction : 
Deumser : Conjugaison du mot « Deums » du mot « Demer » (verlan de « merde ») 
Peu-sli : Verlan du mot « Slip »",1497917930373361664,https://twitter.com/BeaufDelphine/status/1497917930373361664,fr
2022-02-27 11:51:57+00:00,Aan de Demer in Betekom om 08u50 #vrtweer https://t.co/CRvlqFScdx,1497902318704017410,https://twitter.com/Elenav_db/status/1497902318704017410,nl
2022-02-27 11:32:30+00:00,"Sale merde il c mis dans la demer solo, arrêtez de dire çpa dca faute faut aller se faire enculer à un moment https://t.co/o4iFkhJrYL",1497897425012506624,https://twitter.com/MaxC91_/status/1497897425012506624,fr
2022-02-27 11:26:54+00:00,@ssbkt_ j'ai mal au coeur fdp de santé de demer la,1497896015780888579,https://twitter.com/ctroprelou/status/1497896015780888579,fr
2022-02-27 11:22:07+00:00,@Flarzeck_ Ouais j’ai bien fait mais jss dans la demer mtn,1497894813001256963,https://twitter.com/AhNo0/status/1497894813001256963,fr
2022-02-27 11:00:03+00:00,@MrMancount La meuf elle de prend pas pour de la demer,1497889259528892421,https://twitter.com/NHelinger/status/1497889259528892421,fr
2022-02-27 09:57:42+00:00,"#MinaLaChatteNoireToccata. est sévère Avec Adrien.
je veux voir le message des Men in black en Miaou.

MI MI MI A OU OU OU IRWA MIA MI MI MI MI OU ARWOU.

ANALYSE DU CHAT...CETAIT DES DEMER NEUTRAL SUIVIE DE JALOUSIE RESTAURE LENTREPRISE OU PAS ILS FAISAIENT DES TRUCS QUE CHELOU.",1497873569262587912,https://twitter.com/SchraymmBerkana/status/1497873569262587912,fr
2022-02-27 09:02:03+00:00,@pikapika_13 @Carterj37919661 eh beh il en sort de la demer de ta bouche,1497859562875068417,https://twitter.com/SENOROC69/status/1497859562875068417,fr
2022-02-27 06:41:40+00:00,"#LaPoliceDeFrance. regarde toutes ses dernières vidéos.tain les frappes qu'il met sur Adrien, sont toutes des inversions de demer, amplififées par les youteineurs, qui voulaient un paradis ombre de 10 mois avant l'Enfer.",1497824235489693701,https://twitter.com/SchraymmBerkana/status/1497824235489693701,fr
2022-02-27 04:18:37+00:00,@nakropkk @Demer_tr งื้อออ,1497788233484095488,https://twitter.com/Darkness_ss69/status/1497788233484095488,th
2022-02-27 03:55:18+00:00,Demer Derozan scored 30 on 29 shots… but you gotta think he’s doing it from MID RANGEEEE 🤫😴@LegendOfWinning,1497782366948974592,https://twitter.com/trexpickens22/status/1497782366948974592,en
2022-02-27 02:53:32+00:00,@victoledo_ Demer,1497766824758419457,https://twitter.com/demerjrr/status/1497766824758419457,fr
2022-02-27 01:56:03+00:00,@aj_demer @RPrograis leigh wood,1497752356624158724,https://twitter.com/Stevey7Ven/status/1497752356624158724,en
2022-02-27 01:22:03+00:00,Fermer sa grosse bouche c’est gratuit surtout quand c’est pour dire de la demer https://t.co/jczHtkG2Ld,1497743802043408385,https://twitter.com/assabr_mk/status/1497743802043408385,fr
2022-02-27 01:00:08+00:00,@aj_demer @GLITTERROAD Fury lost weight. That's about it,1497738286210686987,https://twitter.com/David66393582/status/1497738286210686987,en
2022-02-27 00:58:49+00:00,@GLITTERROAD Anyone ever improve under Ben Davison?,1497737952478257152,https://twitter.com/aj_demer/status/1497737952478257152,en
2022-02-27 00:15:16+00:00,@rootsoffight @andreward Nice collection!,1497726992443228162,https://twitter.com/aj_demer/status/1497726992443228162,en
2022-02-27 00:05:03+00:00,@SteveKim323 More like 95-5,1497724422014349313,https://twitter.com/aj_demer/status/1497724422014349313,en
2022-02-27 00:01:45+00:00,@RPrograis Anyone improve under Ben Davison ?,1497723594306117633,https://twitter.com/aj_demer/status/1497723594306117633,en
